SLN,name,tot_pop,bp_pop,bp_u18,rohh,thh,med_rent,mhi,per_as,per_bl,per_wh,per_his,tot_mf,tot_units,MAR,IncomeNeed,moymPerGr1t3_24,moymPerGrkt5_24,moymPerGr1t3_23,moymPerGrkt5_23,moymGr1t3_24,moymGrkt5_24,moymGr1t3_23,moymGrkt5_23,moymPerGr1t3_22,moymPerGrkt5_22,moymGr1t3_22,moymGrkt5_22
244,Seagoville North Elementary,9713.3091,0.154236417741509,480.7671,729.0702,2833.0401,1209.42857142857,63815.5714285714,0.00166502474424499,0.128741007531615,0.151367292532676,0.701212257314039,4,835,1757.75,84372,0.0555555555555556,0.0878962536023055,0.0824742268041237,0.0899031811894882,20,61,32,65,0.0555555555555556,0.0697350069735007,20,50
247,Callejo Elementary,4630.7891,0.115344510074968,222.1398,696.2757,1396.5287,1186.66666666667,57730.3333333333,0,0.160469108817761,0.110191241488411,0.723992483268133,9,754,1014.57142857143,48699.4285714286,0.102564102564103,0.117096018735363,0.0711462450592885,0.0707964601769912,24,50,18,32,0.0984251968503937,0.105154639175258,25,51
250,Young Jr Elementary,9101.5873,0.38773187397763,1491.6843,1589.2648,2981.4503,1180.125,38139.625,0.00758664370554354,0.569633200134223,0.0279828662413643,0.376637336654454,4,611,1232.5,59160,0.15,0.122448979591837,0.0802469135802469,0.114093959731544,21,36,13,34,0.102941176470588,0.0981132075471698,14,26
260,De Zavala Elementary,3241.7402,0.158417259964262,213.2828,165.8117,852.1317,1422,65639,0.000508584864388578,0.0647195293441467,0.0239265935006143,0.909856965095476,0,0,,,0.037593984962406,0.0476190476190476,0.0774193548387097,0.0809859154929578,5,13,12,23,0.023121387283237,0.0376175548589342,4,12
263,Starks Elementary,4467.0243,0.440145602073398,923.031,1112.5564,1789.6397,1079.25,34565.25,1.43495973370908e-05,0.620641911439792,0.0234558607617156,0.35038443824897,7,1322,1209.42857142857,58052.5714285714,0.25,0.21301775147929,0.252873563218391,0.259036144578313,23,36,22,43,0.17283950617284,0.178571428571429,14,30
264,McNair Elementary,8229.6374,0.290116111312511,1019.0541,3284.4657,3662.394,1281.85714285714,43013.8571428572,0.00193688971035346,0.756910140415178,0.0209340571918758,0.195897440147242,15,4132,1206.14285714286,57894.8571428572,0.276,0.234375,0.253658536585366,0.229591836734694,69,105,52,90,0.21,0.205882352941176,42,84
265,Martinez Learning Center,10347.4494,0.234811662862541,726.1234,1278.8455,3050.5975,1295.77777777778,64480.3333333333,0.0350778231396812,0.226868159413275,0.0369774313658398,0.683474141946517,3,502,1066.5,51192,0.0776255707762557,0.0829596412556054,0.0956521739130435,0.106430155210643,17,37,22,48,0.0837209302325582,0.0833333333333333,18,35
266,Douglass Elementary,6563.2809,0.424747598415299,1642.3573,1504.2631,1923.5192,1313.4,52779,0.000553716967987764,0.541298849482429,0.0295534966361108,0.404649037648229,5,994,1204.4,57811.2,0.153439153439153,0.150649350649351,0.0994475138121547,0.144927536231884,29,58,18,50,0.153061224489796,0.143661971830986,30,51
271,Saldivar Elementary,4759.7023,0.261747189524858,577.504,1524.0112,1594.5872,1223.25,58137.25,0.00546754783382146,0.0469050763952191,0.0327741085823792,0.912048007708381,6,1307,1190.5,57144,0.116363636363636,0.116724738675958,0.115942028985507,0.0934256055363322,32,67,32,54,0.1,0.0866013071895425,32,53
272,Moreno Elementary,6008.9163,0.216891055713324,679.6701,858.6383,1899.0177,1384.66666666667,63674.4444444445,0.00222006753530583,0.152083912368691,0.0703633532056354,0.771117896915955,2,294,1296,62208,0.04,0.0408163265306122,0.0135135135135135,0.0431893687707641,6,12,2,13,0.0192307692307692,0.0251572327044025,3,8
273,Pleasant Grove Elementary,4507.3406,0.165208748591132,336.2207,320.8933,1363.5525,1207,54195.1428571429,0.0296500335474981,0.201080122500616,0.0774617520584089,0.690657857096488,0,0,,,0.111111111111111,0.0977653631284916,0.0561224489795918,0.044973544973545,21,35,11,17,0.078125,0.0652741514360313,15,25
274,Bethune Elementary,7526.7281,0.259336709665386,949.5234,810.9163,2017.8534,1275.14285714286,56672.5714285714,0.00119208504423057,0.130221629767654,0.0422640615913839,0.793354870890048,2,552,1623.5,77928,0.0645161290322581,0.0614406779661017,0.0566801619433198,0.04375,16,29,14,21,0.0297397769516729,0.0355029585798817,8,18
275,Kahn Elementary,5479.8184,0.181196187085324,437.3366,925.9394,2075.2407,1346.25,70602.375,0.00726407283861816,0.0642152119493595,0.179764935275957,0.734806759289687,10,893,1560.71428571429,74914.2857142857,0.10377358490566,0.0818858560794045,0.0384615384615385,0.0491400491400491,22,33,8,20,0.0377358490566038,0.0321782178217822,8,13
276,Cuellar Sr Elementary,6091.4272,0.13043355422519,391.5321,724.6435,1877.4304,1166,61846.4,0.000827113225616486,0.184791718433408,0.063359519424282,0.750090060995886,1,49,1386,66528,0.0427046263345196,0.0402684563758389,0.0295081967213115,0.034965034965035,12,24,9,20,0.0660377358490566,0.0632688927943761,21,36
277,Tolbert Elementary,7756.7794,0.308968436049632,1176.8545,1123.2988,2196.2325,1254.66666666667,62261.7142857143,0.0138173582711402,0.257234207279377,0.0713004162526525,0.655971381627793,11,1614,1236.33333333333,59344,0.0844155844155844,0.105072463768116,0.153284671532847,0.120879120879121,13,29,21,33,0.13768115942029,0.110344827586207,19,32
278,Cigarroa Elementary,3138.4987,0.186919784290495,255.5574,651.2809,939.9178,1366.6,87138.2,7.9974543242602e-05,0.0375589768445658,0.113359390590157,0.847724964805625,7,1147,1128.5,54168,0.106666666666667,0.104477611940299,0.0909090909090909,0.0939759036144578,24,42,19,39,0.092511013215859,0.0885780885780886,21,38
279,Junkins Elementary,15854.8468,0.0682557967069098,272.4683,5137.9297,7600.7129,1741.58333333333,107634.333333333,0.0363172793318949,0.175324601685839,0.444487234023605,0.303613422489835,24,6120,1474.54166666667,70778,0.169354838709677,0.150197628458498,0.153225806451613,0.1375,42,76,38,66,0.173076923076923,0.188524590163934,45,92
280,Frank Elementary,20663.2329,0.147377669057778,1397.8806,8079.6165,10383.7991,1487.91666666667,76028.0833333333,0.0514308581403058,0.24397969690406,0.335394312861856,0.317846308551263,24,8032,1439.04347826087,69074.0869565217,0.144578313253012,0.13882863340564,0.144086021505376,0.142217245240762,72,128,67,127,0.111358574610245,0.0958751393534002,50,86
281,Chavez Learning Center,19048.7594,0.143177665417938,582.1958,8554.7244,10793.488,1561.90909090909,84241.2727272727,0.0408178865443594,0.23340060665578,0.397739581927839,0.292421909638903,257,15786,1569.03333333333,75313.6,0.233870967741935,0.235789473684211,0.139442231075697,0.137339055793991,58,112,35,64,0.173913043478261,0.189393939393939,44,100
283,Medrano Elementary,17584.6614,0.105463156657654,166.1399,9072.5209,10792.4878,1718.82352941176,83852.1764705882,0.107655584428825,0.142148304317079,0.509662881538339,0.204893146250743,110,17654,1824.73134328358,87587.104477612,0.121212121212121,0.123636363636364,0.209150326797386,0.205574912891986,16,34,32,59,0.111940298507463,0.125475285171103,15,33
284,Highland Meadows Elementary,5720.3013,0.183686862788154,400.7049,1829.0138,2353.737,1284.83333333333,62690.3333333333,0.0406346602756746,0.253629367390141,0.171679418355114,0.511327786177976,10,3093,1072.88888888889,51498.6666666667,0.148648648648649,0.153005464480874,0.10472972972973,0.112570356472796,44,84,31,60,0.177215189873418,0.174789915966387,56,104
286,McShan Jr Elementary,6705.3308,0.147060082404883,293.5506,2638.5445,2945.2865,1354.6,85767,0.193956023765449,0.300751381274135,0.188600374496065,0.243225882308446,14,3079,1080.23076923077,51851.0769230769,0.0986394557823129,0.115894039735099,0.113879003558719,0.108818011257036,29,70,32,58,0.104895104895105,0.0984555984555985,30,51
287,Soto Jr Elementary,9714.8519,0.226827781080224,1149.2487,1217.748,2828.48,1216.14285714286,53567.7142857143,0.000232540858394352,0.071759323474607,0.0637723051650432,0.845269519754594,5,99,1055,50640,0.078125,0.0551378446115288,0.0628272251308901,0.0583756345177665,15,22,12,23,0.0954545454545455,0.0911214953271028,21,39
289,Botello Elementary,6355.8157,0.165912551554948,323.042,1231.4954,2304.4624,1223,57699.375,0.00352129467819528,0.155150738559018,0.0848447823935486,0.742694364155336,22,1244,1089.57142857143,52299.4285714286,0.0337078651685393,0.0282828282828283,0.0288065843621399,0.0196936542669584,9,14,7,9,0.0425531914893617,0.0388127853881279,10,17
301,Wilmer Hutchins Elementary,13517.1587,0.191500844034627,1079.844,1461.0139,3425.8403,1230.85714285714,60594,0.00349251651532359,0.437239225429824,0.0941752426121919,0.436830759411,3,595,1544,74112,0.129554655870445,0.117647058823529,0.119521912350598,0.110220440881764,32,58,30,55,0.079646017699115,0.0755102040816327,18,37
303,Richardson Elementary,6563.9217,0.22383649091975,629.9959,751.0383,2153.3572,1189.57142857143,51593.2857142857,6.09391790886232e-08,0.216191046276497,0.0675115761968946,0.711280452964575,0,0,,,0.0663507109004739,0.0791855203619909,0.0405405405405405,0.045766590389016,14,35,9,20,0.0303030303030303,0.0306345733041576,7,14
304,Bush Elementary,26940.8068,0.105075208809263,894.0495,12506.4457,15260.4767,1583.73684210526,84463.5789473684,0.068824676030118,0.242153119185725,0.379937663930688,0.249981849095922,46,13245,1625.3023255814,78014.511627907,0.146551724137931,0.142228739002933,0.16,0.183606557377049,51,97,48,112,0.189090909090909,0.160714285714286,52,90
305,Halliday Elementary,6386.8405,0.266915323781767,1052.8557,633.3981,1881.1912,1366.2,59289.8,5.08858801155282e-06,0.195625943688432,0.0926250624232749,0.70284704933527,1,330,,,0.118705035971223,0.106498194945848,0.0679245283018868,0.072202166064982,33,59,18,40,0.0805860805860806,0.0821167883211679,22,45
307,Thompson Elementary,6842.8715,0.341947704264211,991.9323,1324.3775,2276.8661,1175.42857142857,42479.5714285714,0.000192799177947445,0.483329315770433,0.0217936285958314,0.445819054179229,10,1140,1186.2,56937.6,0.137795275590551,0.121442125237192,0.140495867768595,0.121535181236674,35,64,34,57,0.0968992248062016,0.108,25,54
312,Johnson Elementary,5759.9004,0.24107199839775,774.1714,678.6515,1863.0191,1206.75,55882,9.46196916877243e-06,0.265449624788651,0.225444505950138,0.505690376173866,7,1597,1180,56640,0.0902255639097744,0.095049504950495,0.115079365079365,0.109243697478992,24,48,29,52,0.116,0.134831460674157,29,60
42,Bedford Law  Middle,51142.7705,0.237722893795908,4431.9698,9739.9667,18449.0095,1415.80769230769,54978.2307692308,0.00234372128901386,0.569147531809995,0.0556778342698505,0.353452856059098,37,7977,1314.44117647059,63093.1764705882,,,,,,,,,,,,
43,Browne  Middle,37575.3299,0.203736366929409,3343.3874,6771.5893,12868.2216,1276,58524.0476190476,0.0124389433504348,0.322124945601609,0.098627661017555,0.547732628157178,40,7092,1202.05555555556,57698.6666666667,,,,,,,,,,,,
45,Comstock  Middle,26961.671,0.282380769352167,3553.5454,3978.4842,7557.1949,1209.36363636364,49300.4545454545,0.00782737464602991,0.300612335934223,0.0429338189016549,0.633962505513846,11,2065,1230,59040,,,,,,,,,,,,
46,Young Men's Leadership  Middle,29066.39,0.205664102078036,2871.3253,3952.4582,8468.5317,1318.3125,55653.625,0.00958467838627363,0.255196221477796,0.0588347434958383,0.663875204316739,16,2386,1031.07142857143,49491.4285714286,,,,,,,,,,,,
47,Franklin  Middle,80671.6315,0.094805998810127,2355.7452,27043.7607,41582.1795,1680.91666666667,112552.294117647,0.0563572226749871,0.142599942335367,0.55878914138485,0.199559333320289,102,29148,1776.41489361702,85267.914893617,,,,,,,,,,,,
48,Gaston  Middle,38374.9596,0.124595565698003,1545.5212,5781.8779,14752.6859,1503.35714285714,87568.0357142857,0.00987594525050653,0.0998295539573675,0.369173201683319,0.495746835913281,37,5867,1316.87878787879,63210.1818181818,,,,,,,,,,,,
49,Greiner  Middle,17408.0154,0.128577930830645,548.008,2464.8629,7189.0216,1479.41666666667,78684.5384615385,0.0087640892137538,0.0588840988732122,0.416799062574359,0.486336575736255,34,1368,1198.375,57522,,,,,,,,,,,,
50,Hill  Middle,30312.5338,0.10397077066517,962.7936,4987.1678,11711.8176,1632.89473684211,102706.421052632,0.0306540458191588,0.104282869286236,0.37057781359076,0.46666699304431,20,4039,1134.17647058824,54440.4705882353,,,,,,,,,,,,
51,Lewis  Middle,31741.8019,0.296644992923354,3640.6325,4314.7935,11382.3364,1197.1,44300,0.00430218802417767,0.446352070516829,0.0449976596949274,0.48786311025399,30,3059,1125.86956521739,54041.7391304348,,,,,,,,,,,,
52,Piedmont  Middle,27350.8716,0.24546042986067,2996.165,3682.6826,8548.198,1272.17647058824,53522.705882353,0.00220360436337978,0.2425749751975,0.0568460823749398,0.691976097756241,13,1276,995.818181818182,47799.2727272727,,,,,,,,,,,,
53,Long  Middle,65995.6023,0.0893565842947084,738.5713,15576.8071,31293.7974,1671.88571428571,113058.027777778,0.0387490955590536,0.0749431057166062,0.625693979006234,0.225018222161145,289,16676,1454.16463414634,69799.9024390244,,,,,,,,,,,,
54,Marsh  Middle,32208.5896,0.0921098451327406,1108.1196,3541.987,10740.2544,1884.46666666667,121837.117647059,0.0268436560165305,0.0335091636549028,0.380938664262405,0.531683026567546,24,4628,1529.26315789474,73404.6315789474,,,,,,,,,,,,
55,Rusk  Middle,44929.0582,0.131340629793126,920.3718,20693.994,25750.9403,1665.24137931035,85236.0689655172,0.0982738316112756,0.161112589268564,0.392115339288372,0.316510809923899,200,30689,1670.85074626866,80200.8358208955,,,,,,,,,,,,
56,Walker  Middle,65166.2412,0.0919683042882025,1552.0556,20753.1107,32352.2331,1700.7027027027,116961.025641026,0.0606889706567885,0.161243860417716,0.480554655651982,0.251486805103622,90,24409,1619.4880952381,77735.4285714286,,,,,,,,,,,,
58,Spence  Middle,70858.6595,0.118350498854695,1150.6212,34974.8913,44754.766,1795.52380952381,105160.738095238,0.0582248976922856,0.136466209892102,0.570018159883479,0.194606337423022,612,55852,1912.01041666667,91776.5,,,,,,,,,,,,
59,Stockard  Middle,28879.6243,0.212893254293478,2850.0232,3090.0313,8523.9267,1310.82352941176,61730,0.00152762721362688,0.0680540535979202,0.0825451043004046,0.82827384980905,10,1435,1324.5,63576,,,,,,,,,,,,
60,Storey  Middle,33570.4142,0.230451410396956,3056.989,4667.9253,10907.8395,1313.84210526316,51006.8947368421,0.00249718992147556,0.49794875631889,0.0432526358283658,0.432377730388563,15,2193,1361.83333333333,65368,,,,,,,,,,,,
62,Dade  Middle,34392.6259,0.216332350476327,1781.8526,8824.3815,12729.4943,1288.76470588235,51419.4705882353,0.00649625011622041,0.50447083192912,0.150963262156729,0.292201907735111,113,7764,1181.25454545455,56700.2181818182,,,,,,,,,,,,
68,Quintanilla  Middle,25545.0448,0.21423734203042,2480.0767,4886.2687,8708.0359,1327.86666666667,68294.4,0.00584784646766405,0.086248758506777,0.116085194730212,0.776167454597692,48,5856,1377.41666666667,66116,,,,,,,,,,,,
69,Seagoville  Middle,40110.5093,0.155337755833482,2601.9039,2910.4384,11469.9407,1300.38461538462,64507.9230769231,0.00520781968729577,0.163708143192288,0.199760911537466,0.611872931266919,15,2174,1419.9,68155.2,,,,,,,,,,,,
72,Todd  Middle,22591.6424,0.395977837361661,3697.3824,4151.3333,7705.7374,1146.33333333333,36092.7333333333,0.00305701545629989,0.594341972233059,0.0251222726507038,0.367504852148332,15,2218,1090.2,52329.6,,,,,,,,,,,,
76,Lang  Middle,31502.0105,0.259335758903388,3407.268,6989.4646,11247.1501,1367.5,65415.9444444445,0.019517779666793,0.335670639180315,0.131436325310094,0.50121726040311,45,7593,1174.13513513514,56358.4864864865,,,,,,,,,,,,
77,Garcia  Middle,16795.7236,0.162972043669497,789.159,4240.8257,6802.4628,1263.125,57831,0.0146208228861304,0.115183462533284,0.140131080747244,0.706959520338856,161,9340,1357.71951219512,65170.5365853659,,,,,,,,,,,,
79,Medrano  Middle,53761.8143,0.161663258823466,3791.4769,13247.3579,20637.4042,1639.34482758621,116402.75862069,0.041633085288195,0.067321236218027,0.306539029877941,0.568393126197008,77,12074,1314.5,63096,,,,,,,,,,,,
83,Tasby  Middle,30113.1459,0.197098048796024,2312.8894,11213.3016,13178.9275,1542,88990.4583333333,0.108722503151024,0.265098715574582,0.193426253747869,0.388186576016291,59,14406,1062.01960784314,50976.9411764706,,,,,,,,,,,,
100,"Holmes, Z  Middle",23845.396,0.167366329332505,1870.0516,2771.2875,7373.0773,1282.66666666667,63889.125,0.00174236569608657,0.108262098058678,0.0720751334974684,0.813563695901716,11,1223,1283.83333333333,61624,,,,,,,,,,,,
352,Young Women's STEAM  Middle,28223.8741,0.169974627969305,2170.2371,2471.8014,8019.3848,1256.71428571429,55674.4285714286,0.00785832941339545,0.150616218912343,0.070976872023391,0.768176502743116,12,1188,1191.66666666667,57200,,,,,,,,,,,,
353,Richards  Middle,24407.8577,0.158719550384793,1718.1899,3103.7709,7629.9074,1231.35294117647,55280.5294117647,0.0055074354190454,0.199716519979547,0.106441951273749,0.684354432302348,17,1671,1147.07692307692,55059.6923076923,,,,,,,,,,,,
354,West  Middle,30740.8094,0.245641241964175,3268.4198,3484.4406,8998.8241,1181.23076923077,52862,0.00489726532704763,0.488737284191353,0.0898769340796863,0.394937486584202,17,3710,1146.35714285714,55025.1428571429,,,,,,,,,,,,
372,West Dallas  Middle,28358.8821,0.173787735448147,1393.5729,5105.0035,9951.037,1292.06666666667,64508.6666666667,0.0277941562442618,0.233858202753345,0.0906216645260498,0.632061963401583,28,6769,1622.60869565217,77885.2173913044,,,,,,,,,,,,
1,Adams  High,68687.4932,0.115493622352781,2508.3148,10769.0456,26464.5033,1537.94594594595,91991.4594594595,0.0190455472904054,0.101794851933831,0.369793076099624,0.482913589573247,57,9906,1254.76,60228.48,,,,,,,,,,,,
2,Adamson  High,16795.7236,0.162972043669497,789.159,4240.8257,6802.4628,1263.125,57831,0.0146208228861304,0.115183462533284,0.140131080747244,0.706959520338856,161,9340,1357.71951219512,65170.5365853659,,,,,,,,,,,,
5,Molina  High,28879.6243,0.212893254293478,2850.0232,3090.0313,8523.9267,1310.82352941176,61730,0.00152762721362688,0.0680540535979202,0.0825451043004046,0.82827384980905,10,1435,1324.5,63576,,,,,,,,,,,,
6,Hillcrest  High,80671.6315,0.094805998810127,2355.7452,27043.7607,41582.1795,1680.91666666667,112552.294117647,0.0563572226749871,0.142599942335367,0.55878914138485,0.199559333320289,102,29148,1776.41489361702,85267.914893617,,,,,,,,,,,,
7,Jefferson  High,53761.8143,0.161663258823466,3791.4769,13247.3579,20637.4042,1639.34482758621,116402.75862069,0.041633085288195,0.067321236218027,0.306539029877941,0.568393126197008,77,12074,1314.5,63096,,,,,,,,,,,,
8,Kimball  High,61420.7261,0.189616407025836,5213.4389,9542.8769,20241.2989,1288.14285714286,60113.5517241379,0.00828620454879318,0.239096875476371,0.0883191643024227,0.650936340851887,51,8315,1213.7380952381,58259.4285714286,,,,,,,,,,,,
9,Lincoln  High,11587.7605,0.312254063241987,1376.0935,2369.8631,4045.7546,1162.25,40484.875,0.000841387772900553,0.506956775642714,0.0384754759127098,0.398060867757838,16,1518,1037.25,49788,,,,,,,,,,,,
12,Pinkston  High,42915.964,0.190957518745239,2776.7664,8371.8282,14803.1989,1280.38095238095,65310.6666666667,0.0207122272728162,0.195106732310615,0.0921257203962609,0.675666122750965,54,11185,1502.45652173913,72117.9130434783,,,,,,,,,,,,
13,Roosevelt  High,31741.8019,0.296644992923354,3640.6325,4314.7935,11382.3364,1197.1,44300,0.00430218802417767,0.446352070516829,0.0449976596949274,0.48786311025399,30,3059,1125.86956521739,54041.7391304348,,,,,,,,,,,,
14,Samuell  High,56417.2617,0.224957206669958,5867.4903,7635.1409,17016.7298,1267.28,53983.4,0.0060063620563846,0.249077485800769,0.0578706498972105,0.677498408257556,29,3662,1015.56,48746.88,,,,,,,,,,,,
15,Seagoville  High,40110.5093,0.155337755833482,2601.9039,2910.4384,11469.9407,1300.38461538462,64507.9230769231,0.00520781968729577,0.163708143192288,0.199760911537466,0.611872931266919,15,2174,1419.9,68155.2,,,,,,,,,,,,
16,SOC  High,56162.0567,0.297035760088181,6754.3715,8819.2586,18613.5769,1255.39285714286,45513.9642857143,0.00272238783591414,0.536723707627324,0.0359595502491632,0.406282088668594,30,4411,1210.92592592593,58124.4444444444,,,,,,,,,,,,
17,Spruce  High,55185.5452,0.224892222320565,5723.7826,6450.2857,15576.5797,1236.42105263158,53916.7894736842,0.00784320420195831,0.22389892416973,0.0572760455395483,0.702604375103646,23,3253,1210.83333333333,58120,,,,,,,,,,,,
18,Sunset  High,28395.9784,0.156511208643545,1644.8913,4084.3068,11044.8954,1393.23529411765,71048.1111111111,0.00708814808789966,0.0523682360597936,0.311216992614701,0.606462452443618,56,2808,1303.85714285714,62585.1428571429,,,,,,,,,,,,
21,White  High,97374.8309,0.0920151225649009,2660.1752,24295.0978,43092.4874,1707.87234042553,111884.96,0.0494939868491212,0.118993161712387,0.447604757791677,0.344167069562531,114,29037,1602.84466019417,76936.5436893204,,,,,,,,,,,,
22,Wilson  High,65995.6023,0.0893565842947084,738.5713,15576.8071,31293.7974,1671.88571428571,113058.027777778,0.0387490955590536,0.0749431057166062,0.625693979006234,0.225018222161145,289,16676,1454.16463414634,69799.9024390244,,,,,,,,,,,,
23,Carter  High,51142.7705,0.237722893795908,4431.9698,9739.9667,18449.0095,1415.80769230769,54978.2307692308,0.00234372128901386,0.569147531809995,0.0556778342698505,0.353452856059098,37,7977,1314.44117647059,63093.1764705882,,,,,,,,,,,,
24,North Dallas  High,115787.7178,0.123391052794375,2070.993,55668.8853,70505.7065,1688.01666666667,93880.8333333333,0.0737650681979328,0.146029732870337,0.500986604643139,0.241908877143444,812,86541,1849.62548262548,88782.0231660232,,,,,,,,,,,,
25,Skyline  High,55909.8684,0.215411025721534,5125.4577,10093.2358,18877.0572,1295.25925925926,58821,0.0134014606265823,0.276318885057508,0.120524849956542,0.581167118254208,62,9264,1167.1,56020.8,,,,,,,,,,,,
28,Conrad  High,30113.1459,0.197098048796024,2312.8894,11213.3016,13178.9275,1542,88990.4583333333,0.108722503151024,0.265098715574582,0.193426253747869,0.388186576016291,59,14406,1062.01960784314,50976.9411764706,,,,,,,,,,,,
32,Madison  High,22804.8654,0.167591973597003,405.7591,6454.5183,8683.7399,1309.78571428571,53743.7142857143,0.00936963653378985,0.503207657608012,0.208121307306642,0.238412141647633,97,6246,1205.76595744681,57876.7659574468,,,,,,,,,,,,
380,Wilmer-Hutchins  High,30740.8094,0.245641241964175,3268.4198,3484.4406,8998.8241,1181.23076923077,52862,0.00489726532704763,0.488737284191353,0.0898769340796863,0.394937486584202,17,3710,1146.35714285714,55025.1428571429,,,,,,,,,,,,
