SLN,name,SchoolYear,TotEvictions,EvicFilAmt,Year,rohh,moymPerGr1t3_24,moymPerGrkt5_24,moymPerGr1t3_23,moymPerGrkt5_23,moymGr1t3_24,moymGrkt5_24,moymGr1t3_23,moymGrkt5_23,evicRate,schoolType
125,Casa View Elementary,2024-2025,9,1912.175,2024,991.0201,0.0617283950617284,0.0675944333996024,0.100358422939068,0.0914179104477612,15,34,28,49,9.08155142362905,Elementary School
126,Central Elementary,2017-2018,25,1534.674,2017,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,132.436368298124,Elementary School
126,Central Elementary,2018-2019,27,1600.27,2018,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,143.031277761974,Elementary School
126,Central Elementary,2019-2020,17,2230.8,2019,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,90.0567304427242,Elementary School
126,Central Elementary,2020-2021,11,1650.48222222222,2020,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,58.2720020511745,Elementary School
126,Central Elementary,2021-2022,12,1752.90083333333,2021,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,63.5694567830994,Elementary School
126,Central Elementary,2022-2023,31,2586.4836,2022,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,164.221096689673,Elementary School
126,Central Elementary,2023-2024,37,3216.58794117647,2023,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,196.005825081223,Elementary School
126,Central Elementary,2024-2025,18,2910.76923076923,2024,188.7699,0.0666666666666667,0.0777537796976242,0.0705394190871369,0.0677570093457944,17,36,17,29,95.3541851746491,Elementary School
129,Conner Elementary,2017-2018,390,726.938564102564,2017,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,126.391083763681,Elementary School
129,Conner Elementary,2018-2019,392,967.248035714286,2018,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,127.039243167598,Elementary School
129,Conner Elementary,2019-2020,259,1041.11312741313,2019,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,83.9366428071628,Elementary School
129,Conner Elementary,2020-2021,142,1620.46247863248,2020,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,46.0193176780584,Elementary School
129,Conner Elementary,2021-2022,249,2877.94886639676,2021,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,80.6958457875813,Elementary School
129,Conner Elementary,2022-2023,258,2963.50251028807,2022,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,83.6125631052047,Elementary School
129,Conner Elementary,2023-2024,255,4150.82894736842,2023,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,82.6403239993302,Elementary School
129,Conner Elementary,2024-2025,124,3327.6167961165,2024,3085.6607,0.183520599250936,0.199203187250996,0.161290322580645,0.156424581005587,49,100,45,84,40.1858830428116,Elementary School
130,Cowart Elementary,2017-2018,13,1241.53846153846,2017,532.3847,0.0368852459016393,0.0376940133037694,0.0327868852459016,0.0280172413793103,9,17,8,13,24.4184327611218,Elementary School
130,Cowart Elementary,2018-2019,7,1873.14285714286,2018,532.3847,0.0368852459016393,0.0376940133037694,0.0327868852459016,0.0280172413793103,9,17,8,13,13.1483868713733,Elementary School
130,Cowart Elementary,2019-2020,9,1183.33333333333,2019,532.3847,0.0368852459016393,0.0376940133037694,0.0327868852459016,0.0280172413793103,9,17,8,13,16.9050688346228,Elementary School
130,Cowart Elementary,2020-2021,11,1006,2020,532.3847,0.0368852459016393,0.0376940133037694,0.0327868852459016,0.0280172413793103,9,17,8,13,20.6617507978723,Elementary School
130,Cowart Elementary,2021-2022,12,2660.45454545455,2021,532.3847,0.0368852459016393,0.0376940133037694,0.0327868852459016,0.0280172413793103,9,17,8,13,22.540091779497,Elementary School
130,Cowart Elementary,2022-2023,8,2560.41666666667,2022,532.3847,0.0368852459016393,0.0376940133037694,0.0327868852459016,0.0280172413793103,9,17,8,13,15.026727852998,Elementary School
130,Cowart Elementary,2023-2024,11,5135.71428571429,2023,532.3847,0.0368852459016393,0.0376940133037694,0.0327868852459016,0.0280172413793103,9,17,8,13,20.6617507978723,Elementary School
131,Zaragoza Elementary,2017-2018,163,1251.17141104294,2017,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,51.9368013882867,Elementary School
131,Zaragoza Elementary,2018-2019,166,1393.9493373494,2018,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,52.8926934383778,Elementary School
131,Zaragoza Elementary,2019-2020,134,1251.30850746269,2019,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,42.6965115707387,Elementary School
131,Zaragoza Elementary,2020-2021,80,2120.72105263158,2020,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,25.4904546690977,Elementary School
131,Zaragoza Elementary,2021-2022,167,3087.50077844311,2021,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,53.2113241217415,Elementary School
131,Zaragoza Elementary,2022-2023,154,3314.91963235294,2022,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,49.0691252380131,Elementary School
131,Zaragoza Elementary,2023-2024,180,2779.79871794872,2023,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,57.3535230054699,Elementary School
131,Zaragoza Elementary,2024-2025,127,2251.60278846154,2024,3138.4297,0.0891089108910891,0.0579710144927536,0.0769230769230769,0.0822510822510823,9,12,8,19,40.4660967871927,Elementary School
133,Jordan Elementary,2017-2018,12,920.833333333333,2017,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,63.0792117201176,Elementary School
133,Jordan Elementary,2018-2019,4,983.3325,2018,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,21.0264039067058,Elementary School
133,Jordan Elementary,2019-2020,9,849.265555555556,2019,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,47.3094087900882,Elementary School
133,Jordan Elementary,2020-2021,3,1320,2020,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,15.7698029300294,Elementary School
133,Jordan Elementary,2021-2022,2,4620,2021,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,10.5132019533529,Elementary School
133,Jordan Elementary,2022-2023,16,2274.4,2022,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,84.1056156268234,Elementary School
133,Jordan Elementary,2023-2024,13,2298,2023,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,68.335812696794,Elementary School
133,Jordan Elementary,2024-2025,12,3621.91666666667,2024,190.237,0.0355329949238579,0.0376884422110553,0.0662983425414365,0.0489130434782609,7,15,12,18,63.0792117201176,Elementary School
135,DeGolyer Elementary,2017-2018,12,791.416666666667,2017,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,34.4020521970871,Elementary School
135,DeGolyer Elementary,2018-2019,17,2892.99647058824,2018,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,48.73624061254,Elementary School
135,DeGolyer Elementary,2019-2020,4,3973.5,2019,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,11.4673507323624,Elementary School
135,DeGolyer Elementary,2020-2021,2,0,2020,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,5.73367536618118,Elementary School
135,DeGolyer Elementary,2021-2022,5,1320,2021,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,14.3341884154529,Elementary School
135,DeGolyer Elementary,2022-2023,3,1897,2022,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,8.60051304927177,Elementary School
135,DeGolyer Elementary,2023-2024,6,5387.5,2023,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,17.2010260985435,Elementary School
135,DeGolyer Elementary,2024-2025,2,4330,2024,348.8164,0.0344827586206897,0.0314285714285714,0.0207253886010363,0.0177514792899408,6,11,4,6,5.73367536618118,Elementary School
136,Donald Elementary,2017-2018,51,879.609607843137,2017,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,203.924140219838,Elementary School
136,Donald Elementary,2018-2019,19,1120.42210526316,2018,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,75.9717385132731,Elementary School
136,Donald Elementary,2019-2020,3,209.72,2019,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,11.9955376599905,Elementary School
136,Donald Elementary,2020-2021,5,2360,2020,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,19.9925627666508,Elementary School
136,Donald Elementary,2021-2022,3,4611.33333333333,2021,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,11.9955376599905,Elementary School
136,Donald Elementary,2022-2023,8,3908.66428571429,2022,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,31.9881004266413,Elementary School
136,Donald Elementary,2023-2024,4,2050,2023,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,15.9940502133206,Elementary School
136,Donald Elementary,2024-2025,1,2990,2024,250.093,0.0699300699300699,0.0588235294117647,0.0689655172413793,0.0586206896551724,10,17,10,17,3.99851255333016,Elementary School
137,Dorsey Elementary,2017-2018,35,894.526571428571,2017,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,117.775879903599,Elementary School
137,Dorsey Elementary,2018-2019,51,885.43137254902,2018,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,171.616282145244,Elementary School
137,Dorsey Elementary,2019-2020,38,821.136052631579,2019,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,127.870955323907,Elementary School
137,Dorsey Elementary,2020-2021,22,1197.25,2020,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,74.0305530822621,Elementary School
137,Dorsey Elementary,2021-2022,52,2135.20057692308,2021,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,174.981307285347,Elementary School
137,Dorsey Elementary,2022-2023,43,3674.43029411765,2022,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,144.696081024421,Elementary School
137,Dorsey Elementary,2023-2024,51,1944.92571428571,2023,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,171.616282145244,Elementary School
137,Dorsey Elementary,2024-2025,30,2235.53407407407,2024,297.1746,0.050561797752809,0.0608695652173913,0.0402298850574713,0.061046511627907,9,21,7,21,100.950754203085,Elementary School
139,Dunbar Learning Center,2017-2018,617,1394.54411669368,2017,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,98.0662573780554,Elementary School
139,Dunbar Learning Center,2018-2019,564,1342.58578014184,2018,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,89.6424135514153,Elementary School
139,Dunbar Learning Center,2019-2020,386,1517.16857512953,2019,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,61.3510135298694,Elementary School
139,Dunbar Learning Center,2020-2021,257,1792.43646017699,2020,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,40.8476955367265,Elementary School
139,Dunbar Learning Center,2021-2022,464,2514.38982608696,2021,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,73.7483685954906,Elementary School
139,Dunbar Learning Center,2022-2023,492,3434.82515081206,2022,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,78.1987011831495,Elementary School
139,Dunbar Learning Center,2023-2024,481,3892.15216666667,2023,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,76.4503562379978,Elementary School
139,Dunbar Learning Center,2024-2025,325,2650.20566801619,2024,6291.6646,0.185053380782918,0.16789667896679,0.145161290322581,0.150326797385621,52,91,36,69,51.6556461067553,Elementary School
141,Stone Elementary at Vickery Meadow,2017-2018,165,1264.0403030303,2017,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,69.0422096452888,Elementary School
141,Stone Elementary at Vickery Meadow,2018-2019,189,1090.38513227513,2018,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,79.0847128664217,Elementary School
141,Stone Elementary at Vickery Meadow,2019-2020,109,1147.11366972477,2019,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,45.609702129312,Elementary School
141,Stone Elementary at Vickery Meadow,2020-2021,99,1463.87081395349,2020,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,41.4253257871733,Elementary School
141,Stone Elementary at Vickery Meadow,2021-2022,123,1944.83227642276,2021,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,51.4678290083062,Elementary School
141,Stone Elementary at Vickery Meadow,2022-2023,117,2152.65097345133,2022,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,48.9572032030229,Elementary School
141,Stone Elementary at Vickery Meadow,2023-2024,148,1933.49109489051,2023,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,61.9287698636529,Elementary School
141,Stone Elementary at Vickery Meadow,2024-2025,65,1663.79142857143,2024,2389.8424,0.129943502824859,0.143695014662757,0.136363636363636,0.129129129129129,23,49,21,43,27.1984462239016,Elementary School
142,Ervin Elementary,2017-2018,212,1208.06481132075,2017,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,149.304848597489,Elementary School
142,Ervin Elementary,2018-2019,191,1687.69602094241,2018,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,134.515217368492,Elementary School
142,Ervin Elementary,2019-2020,213,1648.51882629108,2019,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,150.00911675125,Elementary School
142,Ervin Elementary,2020-2021,132,2179.89025210084,2020,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,92.9633962965496,Elementary School
142,Ervin Elementary,2021-2022,234,1949.97802575107,2021,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,164.798747980247,Elementary School
142,Ervin Elementary,2022-2023,233,3347.94219626168,2022,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,164.094479826485,Elementary School
142,Ervin Elementary,2023-2024,174,2995.4596178344,2023,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,122.542658754543,Elementary School
142,Ervin Elementary,2024-2025,132,3166.53926829268,2024,1419.9137,0.175862068965517,0.173913043478261,0.166051660516605,0.175337186897881,51,96,45,91,92.9633962965496,Elementary School
145,Foster Elementary,2017-2018,91,816.263956043956,2017,1763.5778,0.0619469026548673,0.0774336283185841,0.0562248995983936,0.0759493670886076,14,35,14,36,51.5996515719352,Elementary School
145,Foster Elementary,2018-2019,196,756.204693877551,2018,1763.5778,0.0619469026548673,0.0774336283185841,0.0562248995983936,0.0759493670886076,14,35,14,36,111.137711078014,Elementary School
145,Foster Elementary,2019-2020,141,921.077021276596,2019,1763.5778,0.0619469026548673,0.0774336283185841,0.0562248995983936,0.0759493670886076,14,35,14,36,79.9511084795919,Elementary School
145,Foster Elementary,2020-2021,42,2752.60103448276,2020,1763.5778,0.0619469026548673,0.0774336283185841,0.0562248995983936,0.0759493670886076,14,35,14,36,23.8152238024316,Elementary School
145,Foster Elementary,2021-2022,142,1964.63077464789,2021,1763.5778,0.0619469026548673,0.0774336283185841,0.0562248995983936,0.0759493670886076,14,35,14,36,80.518137617745,Elementary School
145,Foster Elementary,2022-2023,73,2151.76373134328,2022,1763.5778,0.0619469026548673,0.0774336283185841,0.0562248995983936,0.0759493670886076,14,35,14,36,41.3931270851788,Elementary School
145,Foster Elementary,2023-2024,80,2578.07787878788,2023,1763.5778,0.0619469026548673,0.0774336283185841,0.0562248995983936,0.0759493670886076,14,35,14,36,45.3623310522507,Elementary School
